Customer ID,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,segment
16917.0,-88,1,391.52000000000004,1,2,2,12,hibernating
16918.0,-315,6,1068.8200000000002,3,5,4,35,loyal_customers
16919.0,-208,11,2596.4500000000003,2,5,5,25,cant_loose
16921.0,-303,1,169.79000000000002,3,2,1,32,about_to_sleep
16923.0,-352,19,7247.610000000001,5,5,5,55,champions
16924.0,-343,3,846.75,4,4,3,44,loyal_customers
16926.0,7,1,230.25000000000003,1,2,1,12,hibernating
16927.0,-249,3,543.0500000000001,2,4,3,24,at_Risk
16928.0,-284,17,2847.6,2,5,5,25,cant_loose
16929.0,-361,7,1295.3899999999999,5,5,4,55,champions
16930.0,-338,3,380.54999999999995,4,4,2,44,loyal_customers
16931.0,-359,21,4604.219999999999,5,5,5,55,champions
16932.0,-311,1,161.93999999999997,3,2,1,32,about_to_sleep
16933.0,-363,2,563.23,5,3,3,53,potential_loyalists
16934.0,-310,2,950.9300000000001,3,3,4,33,need_attention
16936.0,-339,1,262.68,4,2,2,42,potential_loyalists
16938.0,-356,4,2736.38,5,4,5,54,champions
16940.0,-312,3,3049.88,3,4,5,34,loyal_customers
16942.0,-352,9,1920.59,5,5,4,55,champions
16943.0,-153,3,816.7299999999999,1,4,3,14,at_Risk
16945.0,-343,19,4345.5,4,5,5,45,loyal_customers
16947.0,-129,1,406.48,1,2,2,12,hibernating
16948.0,-226,3,435.02000000000004,2,4,2,24,at_Risk
16949.0,-361,6,1286.2700000000002,5,5,4,55,champions
16950.0,-308,3,1178.56,3,4,4,34,loyal_customers
16951.0,-230,3,1277.7500000000002,2,4,4,24,at_Risk
16952.0,-255,2,167.60999999999999,2,3,1,23,at_Risk
16953.0,-334,1,20.8,4,2,1,42,potential_loyalists
16954.0,-364,9,2085.08,5,5,5,55,champions
16955.0,-180,4,518.67,1,4,3,14,at_Risk
16956.0,-347,1,308.74,4,2,2,42,potential_loyalists
16957.0,-125,2,416.64,1,3,2,13,at_Risk
16959.0,-277,1,117.35000000000001,2,2,1,22,hibernating
16960.0,-326,3,507.05,3,4,3,34,loyal_customers
16961.0,-248,1,234.17000000000002,2,2,1,22,hibernating
16963.0,-177,1,110.55000000000001,1,2,1,12,hibernating
16965.0,-138,1,201.18999999999994,1,2,1,12,hibernating
16966.0,-356,7,2154.9700000000003,5,5,5,55,champions
16967.0,-175,1,319.02,1,2,2,12,hibernating
16968.0,-360,2,439.43,5,3,2,53,potential_loyalists
16969.0,-325,3,650.4100000000001,3,4,3,34,loyal_customers
16971.0,-326,1,357.21,3,2,2,32,about_to_sleep
16976.0,-97,1,251.51999999999998,1,2,2,12,hibernating
16978.0,-287,1,344.3299999999999,2,2,2,22,hibernating
16979.0,-361,6,1852.0,5,5,4,55,champions
16980.0,-109,2,1078.9600000000003,1,3,4,13,at_Risk
16982.0,-304,1,384.06,3,2,2,32,about_to_sleep
16983.0,-352,7,1931.25,5,5,4,55,champions
16984.0,-276,2,4481.35,2,3,5,23,at_Risk
16985.0,-347,10,5464.119999999999,4,5,5,45,loyal_customers
16986.0,-335,2,1873.2,4,3,4,43,potential_loyalists
16987.0,-361,7,1625.0500000000002,5,5,4,55,champions
16988.0,-359,1,126.12,5,2,1,52,potential_loyalists
16989.0,-357,6,1133.25,5,5,4,55,champions
16990.0,-146,1,179.0,1,2,1,12,hibernating
16992.0,-354,5,1614.3099999999997,5,4,4,54,champions
16996.0,-334,6,1456.9600000000003,4,5,4,45,loyal_customers
16997.0,-76,3,702.0,1,4,3,14,at_Risk
16998.0,-215,4,295.0,2,4,2,24,at_Risk
16999.0,-341,2,484.82,4,3,2,43,potential_loyalists
17001.0,-364,11,3989.5699999999997,5,5,5,55,champions
17002.0,-279,3,1493.7300000000002,2,4,4,24,at_Risk
17004.0,-318,2,1412.9400000000003,3,3,4,33,need_attention
17006.0,-360,4,781.78,5,4,3,54,champions
17007.0,-314,6,889.9299999999998,3,5,3,35,loyal_customers
17010.0,-346,1,195.36,4,2,1,42,potential_loyalists
17011.0,-334,1,270.9,4,2,2,42,potential_loyalists
17014.0,-356,3,586.3299999999999,5,4,3,54,champions
17015.0,-336,3,1842.56,4,4,4,44,loyal_customers
17017.0,-362,20,8694.26,5,5,5,55,champions
17018.0,-324,2,920.1,3,3,3,33,need_attention
17019.0,-353,4,1272.6100000000001,5,4,4,54,champions
17022.0,-333,1,71.0,4,2,1,42,potential_loyalists
17024.0,-319,3,95.85,3,4,1,34,loyal_customers
17025.0,-304,3,357.77,3,4,2,34,loyal_customers
17026.0,-179,2,154.82999999999998,1,3,1,13,at_Risk
17027.0,-286,6,890.2900000000001,2,5,3,25,cant_loose
17029.0,-254,2,716.0,2,3,3,23,at_Risk
17030.0,-301,1,146.87000000000003,3,2,1,32,about_to_sleep
17031.0,-353,2,380.35,5,3,2,53,potential_loyalists
17033.0,-278,3,1030.14,2,4,4,24,at_Risk
17034.0,-348,3,745.5200000000001,4,4,3,44,loyal_customers
17035.0,-119,2,433.53,1,3,2,13,at_Risk
17037.0,-277,1,1267.32,2,2,4,22,hibernating
17038.0,-334,1,112.40000000000002,4,2,1,42,potential_loyalists
17040.0,-227,1,449.72999999999996,2,2,2,22,hibernating
17041.0,-338,3,1081.57,4,4,4,44,loyal_customers
17042.0,-362,5,1044.38,5,4,4,54,champions
17043.0,-332,4,1735.18,4,4,4,44,loyal_customers
17044.0,-339,1,948.48,4,2,4,42,potential_loyalists
17045.0,-251,3,339.43999999999994,2,4,2,24,at_Risk
17046.0,-207,1,642.0199999999999,2,2,3,22,hibernating
17047.0,-279,3,1100.8999999999999,2,4,4,24,at_Risk
17048.0,-247,3,925.35,2,4,3,24,at_Risk
17049.0,-362,9,5659.98,5,5,5,55,champions
17050.0,-268,6,3228.8399999999997,2,5,5,25,cant_loose
17051.0,-170,1,247.14,1,2,1,12,hibernating
17052.0,-336,1,413.74999999999994,4,2,2,42,potential_loyalists
17053.0,-234,1,498.47999999999996,2,2,3,22,hibernating
17054.0,-336,5,1356.3300000000002,4,4,4,44,loyal_customers
17058.0,-283,3,1179.8899999999999,2,4,4,24,at_Risk
17059.0,-335,5,3095.04,4,4,5,44,loyal_customers
17060.0,-98,1,234.24,1,2,1,12,hibernating
17061.0,-291,11,5232.23,2,5,5,25,cant_loose
17062.0,-51,4,538.37,1,4,3,14,at_Risk
17063.0,-343,7,1461.14,4,5,4,45,loyal_customers
17064.0,-306,3,859.35,3,4,3,34,loyal_customers
17068.0,-352,21,4552.139999999999,5,5,5,55,champions
17069.0,-336,9,2709.7,4,5,5,45,loyal_customers
17070.0,-250,1,312.14,2,2,2,22,hibernating
17071.0,-336,9,2429.03,4,5,5,45,loyal_customers
17073.0,-347,4,1446.0900000000001,4,4,4,44,loyal_customers
17075.0,-347,4,834.1199999999999,4,4,3,44,loyal_customers
17076.0,-328,3,841.0799999999999,3,4,3,34,loyal_customers
17078.0,-328,2,378.20000000000005,3,3,2,33,need_attention
17079.0,-286,1,118.80000000000001,2,2,1,22,hibernating
17080.0,-342,2,287.62,4,3,2,43,potential_loyalists
17081.0,-339,2,290.15999999999997,4,3,2,43,potential_loyalists
17082.0,-331,2,2003.85,3,3,4,33,need_attention
17083.0,-255,3,1405.78,2,4,4,24,at_Risk
17084.0,-329,2,2949.75,3,3,5,33,need_attention
17085.0,-241,5,1566.65,2,4,4,24,at_Risk
17086.0,-357,6,2050.08,5,5,4,55,champions
17088.0,-336,4,1991.0100000000002,4,4,4,44,loyal_customers
17090.0,-360,7,2043.9500000000003,5,5,4,55,champions
17091.0,-362,9,3827.7600000000007,5,5,5,55,champions
17092.0,-314,4,1777.7800000000002,3,4,4,34,loyal_customers
17094.0,-42,1,301.99999999999994,1,2,2,12,hibernating
17095.0,-342,3,1324.1599999999999,4,4,4,44,loyal_customers
17096.0,-349,4,1022.1299999999999,4,4,4,44,loyal_customers
17097.0,-362,8,954.42,5,5,4,55,champions
17100.0,-346,2,971.74,4,3,4,43,potential_loyalists
17101.0,-354,4,1621.73,5,4,4,54,champions
17102.0,-103,1,25.5,1,2,1,12,hibernating
17105.0,-205,2,665.7799999999999,2,3,3,23,at_Risk
17107.0,-331,6,10815.43,3,5,5,35,loyal_customers
17109.0,-335,6,885.0400000000001,4,5,3,45,loyal_customers
17110.0,-199,1,163.3,2,2,1,22,hibernating
17111.0,-317,1,248.60999999999996,3,2,1,32,about_to_sleep
17114.0,-359,8,808.62,5,5,3,55,champions
17115.0,-356,3,837.4999999999997,5,4,3,54,champions
17117.0,-76,1,116.19999999999999,1,2,1,12,hibernating
17118.0,-47,1,157.02,1,2,1,12,hibernating
17119.0,-361,2,606.91,5,3,3,53,potential_loyalists
17120.0,-131,1,307.46000000000004,1,2,2,12,hibernating
17122.0,-245,1,138.32,2,2,1,22,hibernating
17123.0,-203,1,345.29999999999995,2,2,2,22,hibernating
17124.0,-179,1,298.89,1,2,2,12,hibernating
17125.0,-314,1,259.35,3,2,2,32,about_to_sleep
17126.0,-212,5,1004.75,2,4,4,24,at_Risk
17128.0,-30,1,157.08999999999997,1,2,1,12,hibernating
17131.0,-359,5,2463.17,5,4,5,54,champions
17133.0,-349,7,4892.240000000001,4,5,5,45,loyal_customers
17134.0,-258,2,425.0,2,3,2,23,at_Risk
17135.0,-348,7,1139.73,4,5,4,45,loyal_customers
17138.0,-89,1,380.5,1,2,2,12,hibernating
17139.0,-349,12,10668.470000000001,4,5,5,45,loyal_customers
17140.0,-117,1,465.32,1,2,2,12,hibernating
17142.0,-125,1,578.9999999999999,1,2,3,12,hibernating
17144.0,-363,2,984.5699999999999,5,3,4,53,potential_loyalists
17146.0,-259,3,749.78,2,4,3,24,at_Risk
17147.0,-342,4,1714.59,4,4,4,44,loyal_customers
17148.0,-313,1,124.88,3,2,1,32,about_to_sleep
17152.0,-170,3,1689.5,1,4,4,14,at_Risk
17153.0,-340,1,213.77999999999997,4,2,1,42,potential_loyalists
17154.0,-289,1,329.34,2,2,2,22,hibernating
17155.0,-347,2,251.69999999999993,4,3,2,43,potential_loyalists
17157.0,-357,2,319.0,5,3,2,53,potential_loyalists
17158.0,-332,3,1266.97,4,4,4,44,loyal_customers
17159.0,-343,3,1538.88,4,4,4,44,loyal_customers
17160.0,-333,6,3518.0299999999997,4,5,5,45,loyal_customers
17162.0,-336,10,1715.46,4,5,4,45,loyal_customers
17163.0,-343,2,293.1,4,3,2,43,potential_loyalists
17164.0,-332,7,2467.35,4,5,5,45,loyal_customers
17165.0,-80,1,158.68,1,2,1,12,hibernating
17166.0,-326,2,206.33999999999997,3,3,1,33,need_attention
17169.0,-307,2,835.7800000000002,3,3,3,33,need_attention
17171.0,-75,1,224.91,1,2,1,12,hibernating
17172.0,-286,1,317.76,2,2,2,22,hibernating
17173.0,-359,8,3766.5999999999995,5,5,5,55,champions
17174.0,-147,1,59.9,1,2,1,12,hibernating
17175.0,-320,4,1443.69,3,4,4,34,loyal_customers
17176.0,-163,1,306.13,1,2,2,12,hibernating
17179.0,-186,3,711.79,2,4,3,24,at_Risk
17180.0,-308,4,796.03,3,4,3,34,loyal_customers
17181.0,-307,2,239.91999999999996,3,3,1,33,need_attention
17183.0,-357,6,3347.31,5,5,5,55,champions
17186.0,-318,2,144.0,3,3,1,33,need_attention
17187.0,-138,1,203.95,1,2,1,12,hibernating
17188.0,-353,7,2474.23,5,5,5,55,champions
17189.0,-258,2,384.40000000000003,2,3,2,23,at_Risk
17190.0,-306,2,444.74,3,3,2,33,need_attention
17191.0,-336,7,2095.13,4,5,5,45,loyal_customers
17193.0,-329,7,1699.3000000000002,3,5,4,35,loyal_customers
17194.0,-91,2,262.62,1,3,2,13,at_Risk
17197.0,-335,1,1013.01,4,2,4,42,potential_loyalists
17198.0,-341,3,692.2199999999999,4,4,3,44,loyal_customers
17201.0,-311,1,342.63,3,2,2,32,about_to_sleep
17203.0,-329,6,3563.8499999999995,3,5,5,35,loyal_customers
17204.0,-189,4,1564.56,2,4,4,24,at_Risk
17205.0,-311,1,384.08,3,2,2,32,about_to_sleep
17206.0,-311,1,204.24,3,2,1,32,about_to_sleep
17211.0,-338,8,2317.2200000000003,4,5,5,45,loyal_customers
17212.0,-111,1,226.85,1,2,1,12,hibernating
17213.0,-324,7,2781.2300000000005,3,5,5,35,loyal_customers
17214.0,-304,6,1069.1200000000001,3,5,4,35,loyal_customers
17217.0,-130,1,113.49999999999999,1,2,1,12,hibernating
17218.0,-360,10,1960.7199999999998,5,5,4,55,champions
17219.0,-333,1,114.23,4,2,1,42,potential_loyalists
17220.0,-340,14,3198.25,4,5,5,45,loyal_customers
17221.0,-357,2,335.13000000000005,5,3,2,53,potential_loyalists
17222.0,-299,1,354.15,3,2,2,32,about_to_sleep
17223.0,-54,2,426.79,1,3,2,13,at_Risk
17226.0,-56,1,393.48999999999995,1,2,2,12,hibernating
17227.0,-346,6,939.3199999999999,4,5,3,45,loyal_customers
17228.0,-349,8,1906.09,4,5,4,45,loyal_customers
17229.0,-268,2,318.76000000000005,2,3,2,23,at_Risk
17230.0,-100,8,3638.41,1,5,5,15,cant_loose
17231.0,-352,10,3174.32,5,5,5,55,champions
17232.0,-362,2,421.52,5,3,2,53,potential_loyalists
17233.0,-329,1,190.88,3,2,1,32,about_to_sleep
17234.0,-182,1,149.89,1,2,1,12,hibernating
17235.0,-339,2,550.0600000000002,4,3,3,43,potential_loyalists
17236.0,-352,6,916.1300000000001,5,5,3,55,champions
17237.0,-353,2,314.69,5,3,2,53,potential_loyalists
17238.0,-362,17,3744.65,5,5,5,55,champions
17239.0,-52,1,382.50000000000006,1,2,2,12,hibernating
17242.0,-256,2,1135.04,2,3,4,23,at_Risk
17243.0,-363,26,8676.849999999999,5,5,5,55,champions
17244.0,-311,1,954.9,3,2,4,32,about_to_sleep
17245.0,-160,1,171.45,1,2,1,12,hibernating
17247.0,-349,1,282.19,4,2,2,42,potential_loyalists
17248.0,-244,1,318.65000000000003,2,2,2,22,hibernating
17250.0,-361,2,384.52,5,3,2,53,potential_loyalists
17251.0,-2,1,283.28,1,2,2,12,hibernating
17252.0,-248,2,353.85999999999996,2,3,2,23,at_Risk
17253.0,-346,1,178.26,4,2,1,42,potential_loyalists
17254.0,-360,2,272.44,5,3,2,53,potential_loyalists
17255.0,-324,2,298.41,3,3,2,33,need_attention
17256.0,-257,2,240.0,2,3,1,23,at_Risk
17259.0,-216,2,603.37,2,3,3,23,at_Risk
17262.0,-312,5,1253.3600000000001,3,4,4,34,loyal_customers
17263.0,-156,1,63.440000000000005,1,2,1,12,hibernating
17265.0,-226,2,562.9000000000002,2,3,3,23,at_Risk
17266.0,-362,3,310.64,5,4,2,54,champions
17267.0,-237,2,317.61999999999995,2,3,2,23,at_Risk
17268.0,-257,4,763.64,2,4,3,24,at_Risk
17272.0,-322,4,2148.6300000000006,3,4,5,34,loyal_customers
17274.0,-329,1,111.98000000000002,3,2,1,32,about_to_sleep
17277.0,-137,2,1065.3500000000001,1,3,4,13,at_Risk
17278.0,-123,1,246.04000000000002,1,2,1,12,hibernating
17279.0,-307,1,187.82999999999998,3,2,1,32,about_to_sleep
17282.0,-234,3,1703.4100000000003,2,4,4,24,at_Risk
17284.0,-304,6,1652.58,3,5,4,35,loyal_customers
17286.0,-343,1,153.92000000000002,4,2,1,42,potential_loyalists
17287.0,-338,7,1064.1100000000001,4,5,4,45,loyal_customers
17288.0,-355,7,1419.73,5,5,4,55,champions
17289.0,-333,3,944.4100000000001,4,4,4,44,loyal_customers
17290.0,-361,2,525.24,5,3,3,53,potential_loyalists
17291.0,-56,1,550.8000000000001,1,2,3,12,hibernating
17293.0,-356,9,1875.1100000000001,5,5,4,55,champions
17295.0,-336,3,556.95,4,4,3,44,loyal_customers
17297.0,-347,1,131.78,4,2,1,42,potential_loyalists
17298.0,-263,2,498.42,2,3,3,23,at_Risk
17299.0,-353,4,669.1099999999999,5,4,3,54,champions
17301.0,-343,1,197.63000000000002,4,2,1,42,potential_loyalists
17302.0,-350,5,1135.63,4,4,4,44,loyal_customers
17303.0,-3,1,250.03999999999996,1,2,1,12,hibernating
17306.0,-354,19,8631.310000000001,5,5,5,55,champions
17309.0,-269,1,82.75,2,2,1,22,hibernating
17311.0,-286,2,1384.85,2,3,4,23,at_Risk
17312.0,-226,3,644.3,2,4,3,24,at_Risk
17313.0,-333,1,2328.84,4,2,5,42,potential_loyalists
17314.0,-340,8,2527.92,4,5,5,45,loyal_customers
17315.0,-363,38,6292.26,5,5,5,55,champions
17317.0,-318,3,2600.34,3,4,5,34,loyal_customers
17320.0,-264,3,1200.6200000000001,2,4,4,24,at_Risk
17321.0,-356,2,700.8599999999999,5,3,3,53,potential_loyalists
17323.0,-349,7,921.0699999999999,4,5,3,45,loyal_customers
17324.0,-347,4,990.2299999999999,4,4,4,44,loyal_customers
17325.0,-84,1,96.8,1,2,1,12,hibernating
17329.0,-350,2,523.11,4,3,3,43,potential_loyalists
17330.0,-342,2,363.9,4,3,2,43,potential_loyalists
17331.0,-241,1,175.2,2,2,1,22,hibernating
17333.0,-279,1,494.25,2,2,3,22,hibernating
17334.0,-62,2,307.02000000000004,1,3,2,13,at_Risk
17337.0,-213,4,2027.87,2,4,4,24,at_Risk
17338.0,-347,8,6643.93,4,5,5,45,loyal_customers
17339.0,-270,2,243.36,2,3,1,23,at_Risk
17340.0,-335,11,12353.29,4,5,5,45,loyal_customers
17341.0,-208,3,781.3599999999999,2,4,3,24,at_Risk
17343.0,-9,1,193.64,1,2,1,12,hibernating
17344.0,-318,1,160.57000000000002,3,2,1,32,about_to_sleep
17345.0,-349,4,537.7400000000001,4,4,3,44,loyal_customers
17346.0,-361,15,2676.56,5,5,5,55,champions
17347.0,-278,1,228.96,2,2,1,22,hibernating
17348.0,-350,5,1159.5199999999998,4,4,4,44,loyal_customers
17349.0,-185,1,110.75,2,2,1,22,hibernating
17350.0,-356,4,1286.0700000000002,5,4,4,54,champions
17351.0,-328,3,587.15,3,4,3,34,loyal_customers
17353.0,-235,2,1740.0,2,3,4,23,at_Risk
17354.0,-314,1,1393.06,3,2,4,32,about_to_sleep
17356.0,-53,1,178.21999999999997,1,2,1,12,hibernating
17357.0,-340,2,388.13999999999993,4,3,2,43,potential_loyalists
17358.0,-61,2,365.84999999999997,1,3,2,13,at_Risk
17359.0,-353,1,127.85999999999999,5,2,1,52,potential_loyalists
17360.0,-347,3,585.7900000000001,4,4,3,44,loyal_customers
17361.0,-315,3,488.20000000000005,3,4,2,34,loyal_customers
17362.0,-125,2,312.22999999999996,1,3,2,13,at_Risk
17364.0,-364,11,4481.18,5,5,5,55,champions
17365.0,-352,8,4801.5599999999995,5,5,5,55,champions
17367.0,-126,1,168.39999999999998,1,2,1,12,hibernating
17368.0,-341,8,1912.6700000000003,4,5,4,45,loyal_customers
17370.0,-292,4,446.17999999999995,2,4,2,24,at_Risk
17371.0,-347,3,423.88999999999993,4,4,2,44,loyal_customers
17372.0,-324,8,1342.68,3,5,4,35,loyal_customers
17373.0,-324,4,646.9200000000001,3,4,3,34,loyal_customers
17374.0,-146,2,495.7699999999999,1,3,3,13,at_Risk
17375.0,-165,3,400.09999999999997,1,4,2,14,at_Risk
17376.0,-294,2,203.2,3,3,1,33,need_attention
17377.0,-341,20,4100.92,4,5,5,45,loyal_customers
17379.0,-353,1,404.66,5,2,2,52,potential_loyalists
17381.0,-356,29,20275.61,5,5,5,55,champions
17382.0,-299,1,65.4,3,2,1,32,about_to_sleep
17383.0,-360,1,199.28999999999996,5,2,1,52,potential_loyalists
17384.0,-345,2,336.4,4,3,2,43,potential_loyalists
17385.0,-350,1,261.11,4,2,2,42,potential_loyalists
17386.0,-357,6,2686.4200000000005,5,5,5,55,champions
17387.0,-345,2,784.1099999999999,4,3,3,43,potential_loyalists
17388.0,-287,4,1259.5600000000002,2,4,4,24,at_Risk
17389.0,-364,34,31833.68,5,5,5,55,champions
17391.0,-201,2,508.8,2,3,3,23,at_Risk
17392.0,-58,2,457.90999999999997,1,3,2,13,at_Risk
17394.0,-145,1,203.86999999999995,1,2,1,12,hibernating
17396.0,-325,8,7330.8,3,5,5,35,loyal_customers
17397.0,-342,2,696.4100000000001,4,3,3,43,potential_loyalists
17398.0,-250,3,653.38,2,4,3,24,at_Risk
17400.0,-238,5,2129.96,2,4,5,24,at_Risk
17402.0,-360,13,2633.8499999999995,5,5,5,55,champions
17403.0,-328,1,281.62,3,2,2,32,about_to_sleep
17404.0,-360,15,31906.819999999996,5,5,5,55,champions
17405.0,-363,3,1031.41,5,4,4,54,champions
17406.0,-31,3,2200.42,1,4,5,14,at_Risk
17408.0,-201,1,32.65,2,2,1,22,hibernating
17409.0,-180,2,771.8499999999999,1,3,3,13,at_Risk
17410.0,-348,5,1214.72,4,4,4,44,loyal_customers
17411.0,-352,3,778.9399999999999,5,4,3,54,champions
17412.0,-362,7,1258.0600000000002,5,5,4,55,champions
17414.0,-321,2,778.0,3,3,3,33,need_attention
17415.0,-285,1,507.8399999999999,2,2,3,22,hibernating
17416.0,-335,7,6893.42,4,5,5,45,loyal_customers
17418.0,-322,2,463.46,3,3,2,33,need_attention
17419.0,-353,12,4226.57,5,5,5,55,champions
17420.0,-314,3,598.83,3,4,3,34,loyal_customers
17422.0,-348,6,1979.3700000000001,4,5,4,45,loyal_customers
17423.0,-318,2,698.41,3,3,3,33,need_attention
17425.0,-345,2,759.1700000000001,4,3,3,43,potential_loyalists
17426.0,-356,6,5037.26,5,5,5,55,champions
17427.0,-293,1,100.8,3,2,1,32,about_to_sleep
17428.0,-364,28,17256.850000000002,5,5,5,55,champions
17429.0,-236,3,524.9200000000001,2,4,3,24,at_Risk
17430.0,-332,2,265.76000000000005,4,3,2,43,potential_loyalists
17431.0,-51,1,403.3,1,2,2,12,hibernating
17432.0,-346,2,365.76,4,3,2,43,potential_loyalists
17433.0,-276,1,303.15999999999997,2,2,2,22,hibernating
17434.0,-362,7,2373.8199999999997,5,5,5,55,champions
17436.0,-363,2,216.3,5,3,1,53,potential_loyalists
17438.0,-111,1,388.45000000000005,1,2,2,12,hibernating
17440.0,-208,3,186.42,2,4,1,24,at_Risk
17442.0,-328,6,2248.56,3,5,5,35,loyal_customers
17443.0,-145,1,534.24,1,2,3,12,hibernating
17444.0,-217,3,2940.04,2,4,5,24,at_Risk
17446.0,-188,2,120.90000000000002,2,3,1,23,at_Risk
17447.0,-324,2,541.53,3,3,3,33,need_attention
17449.0,-362,7,2520.86,5,5,5,55,champions
17450.0,-356,46,194550.78999999998,5,5,5,55,champions
17451.0,-363,7,1721.4,5,5,4,55,champions
17453.0,-347,2,486.71999999999997,4,3,2,43,potential_loyalists
17454.0,-172,4,517.53,1,4,3,14,at_Risk
17455.0,-161,1,131.7,1,2,1,12,hibernating
17456.0,1,1,249.86,1,2,1,12,hibernating
17457.0,-238,5,1737.7,2,4,4,24,at_Risk
17458.0,-349,1,316.49999999999994,4,2,2,42,potential_loyalists
17459.0,-321,2,657.3,3,3,3,33,need_attention
17460.0,-270,6,622.43,2,5,3,25,cant_loose
17461.0,-342,3,757.4599999999999,4,4,3,44,loyal_customers
17462.0,-304,2,675.6899999999999,3,3,3,33,need_attention
17463.0,-348,5,1896.41,4,4,4,44,loyal_customers
17464.0,-206,1,289.96000000000004,2,2,2,22,hibernating
17466.0,-354,2,763.28,5,3,3,53,potential_loyalists
17468.0,-354,2,137.0,5,3,1,53,potential_loyalists
17469.0,-348,5,1870.9700000000003,4,4,4,44,loyal_customers
17470.0,-320,5,1125.0700000000002,3,4,4,34,loyal_customers
17472.0,-173,3,710.29,1,4,3,14,at_Risk
17475.0,-285,1,194.36999999999995,2,2,1,22,hibernating
17480.0,-287,1,511.82,2,2,3,22,hibernating
17481.0,-361,4,1255.59,5,4,4,54,champions
17483.0,-299,3,414.04,3,4,2,34,loyal_customers
17486.0,-103,1,396.87,1,2,2,12,hibernating
17489.0,-306,2,376.63999999999993,3,3,2,33,need_attention
17490.0,-364,7,2092.32,5,5,5,55,champions
17491.0,-363,10,3558.8700000000003,5,5,5,55,champions
17492.0,-116,1,374.57,1,2,2,12,hibernating
17495.0,-357,2,497.56000000000006,5,3,3,53,potential_loyalists
17496.0,-6,1,271.05,1,2,2,12,hibernating
17498.0,-289,1,272.22,2,2,2,22,hibernating
17499.0,-75,1,622.88,1,2,3,12,hibernating
17500.0,-347,3,1138.0,4,4,4,44,loyal_customers
17501.0,-144,2,288.59999999999997,1,3,2,13,at_Risk
17502.0,-355,4,689.0999999999999,5,4,3,54,champions
17503.0,-362,2,558.9599999999999,5,3,3,53,potential_loyalists
17504.0,-158,9,2997.03,1,5,5,15,cant_loose
17505.0,-203,2,1145.84,2,3,4,23,at_Risk
17506.0,-289,1,302.20000000000005,2,2,2,22,hibernating
17507.0,-103,2,605.58,1,3,3,13,at_Risk
17508.0,-84,1,387.31,1,2,2,12,hibernating
17509.0,-307,8,6115.139999999999,3,5,5,35,loyal_customers
17510.0,-340,1,308.48,4,2,2,42,potential_loyalists
17511.0,-362,31,91062.38,5,5,5,55,champions
17512.0,-336,10,2924.99,4,5,5,45,loyal_customers
17513.0,-292,1,513.2,2,2,3,22,hibernating
17514.0,-236,1,208.65,2,2,1,22,hibernating
17515.0,-333,4,639.02,4,4,3,44,loyal_customers
17516.0,-349,5,768.08,4,4,3,44,loyal_customers
17517.0,-56,1,153.94,1,2,1,12,hibernating
17519.0,-347,6,1844.02,4,5,4,45,loyal_customers
17520.0,-311,1,546.81,3,2,3,32,about_to_sleep
17521.0,-335,3,723.21,4,4,3,44,loyal_customers
17522.0,-363,5,1070.71,5,4,4,54,champions
17523.0,-353,4,652.74,5,4,3,54,champions
17524.0,-3,1,145.0,1,2,1,12,hibernating
17525.0,-5,1,422.7,1,2,2,12,hibernating
17526.0,-360,4,1195.9,5,4,4,54,champions
17527.0,-311,4,939.37,3,4,3,34,loyal_customers
17528.0,-363,8,3628.5,5,5,5,55,champions
17530.0,-363,10,2385.0,5,5,5,55,champions
17531.0,-174,1,296.7,1,2,2,12,hibernating
17534.0,-311,1,223.36,3,2,1,32,about_to_sleep
17535.0,-84,1,164.39999999999998,1,2,1,12,hibernating
17536.0,-187,1,76.5,2,2,1,22,hibernating
17537.0,-335,2,897.62,4,3,3,43,potential_loyalists
17538.0,-339,1,98.42,4,2,1,42,potential_loyalists
17540.0,-340,2,578.9,4,3,3,43,potential_loyalists
17542.0,-95,1,170.75,1,2,1,12,hibernating
17545.0,-321,3,645.96,3,4,3,34,loyal_customers
17548.0,-131,1,103.3,1,2,1,12,hibernating
17549.0,-341,2,148.86,4,3,1,43,potential_loyalists
17550.0,-167,3,267.1600000000001,1,4,2,14,at_Risk
17551.0,-5,1,306.84000000000003,1,2,2,12,hibernating
17552.0,-304,4,930.41,3,4,3,34,loyal_customers
17553.0,-235,1,1487.6,2,2,4,22,hibernating
17554.0,-363,5,1952.4499999999998,5,4,4,54,champions
17555.0,-345,2,483.26,4,3,2,43,potential_loyalists
17556.0,-159,1,157.9,1,2,1,12,hibernating
17557.0,-350,3,541.4599999999999,4,4,3,44,loyal_customers
17560.0,-270,5,854.9500000000002,2,4,3,24,at_Risk
17561.0,-345,1,167.61999999999998,4,2,1,42,potential_loyalists
17562.0,-350,7,1122.3799999999999,4,5,4,45,loyal_customers
17564.0,-340,3,454.01,4,4,2,44,loyal_customers
17566.0,-356,2,901.2099999999999,5,3,3,53,potential_loyalists
17567.0,-357,8,4331.48,5,5,5,55,champions
17569.0,-32,1,344.13999999999993,1,2,2,12,hibernating
17571.0,-314,4,1498.51,3,4,4,34,loyal_customers
17572.0,-293,4,226.75,3,4,1,34,loyal_customers
17573.0,-335,3,380.59999999999997,4,4,2,44,loyal_customers
17574.0,-122,1,185.64999999999998,1,2,1,12,hibernating
